query,sku,offer_id,name,position,demand,views,orders,gmv,our_price,margin_own_live,in_campaign,bid,action
картридж для принтера canon 445 и 446,4515704438,34868,Картридж для Canon Pixma MG2940,250,55,1,0,0,4933.0,34.75,True,8.0,не_видны
картридж для принтера canon,3557211128,6809,"Картридж 055H BK для принтеров HP Color LaserJet M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw, i-SENSYS LBP663cdw, MF 741, MF 743 черный",86,55,1,0,0,4637.0,41.12,True,12.0,не_видны
картридж для принтера canon 445 и 446,4515704172,34863,Картридж для Canon Pixma MG2400,307,55,1,0,0,4935.0,34.76,True,8.0,не_видны
картридж для принтера canon,4515704247,34481,Картридж для Canon i-SENSYS LBP-223 dw,83,55,1,0,0,3970.0,33.91,True,12.0,не_видны
картридж для принтера canon,652576712,0062,"Картридж EP-22 для принтеров Canon LBP-810, LBP-1110, LBP1120",101,55,1,0,0,3645.0,35.34,True,12.0,не_видны
картридж pantum m6500w,1277712843,5309,"Тонер TN-420H для принтеров M6700D, M6800FDW, M7100DN, M7200FD, M7300FDN, P3010D, P3300DN черный",40,55,1,0,0,1724.0,41.67,True,30.0,поднять_ставку
картридж pantum m6500w,1003270627,4821,"Картридж TL-420Е для принтеров M6700D, M6800FDW, M7100DN, M7102DN, M7200FD, M7300FDN, M7302FDN, P3010D P3020D P3300DN P3302DN черный",44,55,1,0,0,2787.0,45.56,True,19.0,поднять_ставку
cf,864225717,1283,"Картриджи CF410A-CF413A для принтеров HP LJ Color Pro M377dw, M452dn, M452nw, M477fdn, M477fdw",162,55,1,0,0,9458.0,33.71,True,22.0,широкая_фраза
w203,1155651311,3911,"Картридж W2032A для принтеров HP Color LaserJet M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw желтый",137,55,2,0,0,3429.0,37.53,True,8.0,широкая_фраза
w203,1155651379,3912,"Картридж W2033A для принтеров HP Color LaserJet M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw пурпурный",122,55,3,0,0,3774.0,40.77,True,10.0,широкая_фраза
w203,652488017,3227,"Картридж W2033X для принтеров HP Color LaserJet M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw пурпурный",116,55,2,0,0,4385.0,33.05,True,9.0,широкая_фраза
картридж для принтера canon,2556254579,5664,"Заправочный комплект CLI-426 для принтеров Canon Pixma iP4840, PixmaiP4940",111,55,1,0,0,4151.0,35.26,True,12.0,не_видны
kyocera,870872516,2415,"Картриджи TK-8115 для принтеров Kyocera Ecosys M8124cidn, M8130cidn",41,54,6,0,0,10792.0,28.34,True,25.0,широкая_фраза
pantum,4515703533,32648,Картридж для M7200FDW,143,54,1,0,0,2616.0,46.67,True,8.0,широкая_фраза
ricoo,4492468669,20769,Картридж для Ricoh Aficio MP C3503ZSP,27,54,13,0,0,5318.0,34.61,True,12.0,широкая_фраза
pantum,4515704364,326210,Картридж для P2516,62,54,1,0,0,3212.0,34.86,True,8.0,широкая_фраза
l8050,1766855608,5758,"Чернила 108BK для принтеров Epson и EcoTank L6490 L18050, EcoTank L8050, 008 черный",74,53,5,0,0,827.0,32.22,True,10.0,широкая_фраза
dc-dc,3674688021,6940,Фотобарабан DC-PM5120 для принтеров BM5100ADN черный,188,53,2,0,0,3017.0,34.2,True,8.0,не_видны
картридж для принтера hp,2463013586,6266,"Картридж W2220A-W2223A для принтеров HP Color LaserJet Pro 3203, LJ Pro 3288",16,52,2,0,0,32900.0,28.9,True,12.0,поднять_ставку
x2d,5239307035,0685X2,"Комплект картриджей 3210D (2 шт.) на 60000 страниц для принтеров Ricoh Aficio 2035, 2045, 3035, 3045",13,52,2,0,0,8104.0,46.46,False,,широкая_фраза
x2d,5239298987,0683X2,"Комплект картриджей 2320D (2 шт.) на 22000 страниц для принтеров Ricoh Aficio 1022, 1027, 1032, 2022, 2027, 2032, 3025, 3030 MP2352 MP2510 MP3010 MP3053",13,52,2,0,0,5539.0,46.19,False,,широкая_фраза
x2d,5239283659,0681X2,"Комплект картриджей 1270D (2 шт.) на 14000 страниц для принтеров Ricoh Aficio 1515, MP161, MP171",20,52,2,0,0,3321.0,42.61,False,,широкая_фраза
x2d,5237741438,0274X2,"Комплект картриджей MLT-D101S (2 шт.) на 3000 страниц для принтеров Samsung ML-2160, ML 2161, ML2162, ML-2165, ML2167, ML 2168, SCX-3400, SCX-3405 SF-760P",13,52,2,0,0,5463.0,45.67,False,,широкая_фраза
x2d,5234356819,0110X2,"Комплект картриджей MLT-D108S (2 шт.) на 3000 страниц для принтеров Samsung ML-1640, ML 1641, ML1645, ML-2240, ML2241",14,52,2,0,0,5637.0,45.65,False,,широкая_фраза
x2d,5240197357,1309X2,"Комплект картриджей 52D5000 (2 шт.) на 12000 страниц для принтеров Lexmark MS810de, MS810dn",6,52,2,0,0,11909.0,46.64,False,,широкая_фраза
pantum,1851968264,5821,"Картриджи CTL-2000 для принтеров CM2200FDW, CP2200DW",0,51,1,0,0,51273.0,31.05,True,12.0,широкая_фраза
pantum,1897483900,5853,Картриджи CTL-2000H для принтеров CM2200FDN,0,51,1,0,0,54553.0,31.09,True,12.0,широкая_фраза
sharp,4480270652,07103,Картридж для Sharp AR-5316,18,51,3,0,0,6976.0,35.23,True,8.0,широкая_фраза
pantum,5198900177,7163,"Заправочный комплект TL-420HP для принтеров M6700D, M6800FDW, M7100DN, M7200FD, M7300FDN, P3010D, P3300DN черный",0,51,1,0,0,4379.0,34.95,False,,широкая_фраза
pantum,5199195182,7157,"Тонер PC-211P/PC-211EV/TL-420/TL-5120 для принтеров M6500, M6550, M6600N, M6602NW, P2200, P2207, P2500, P2507 черный",0,51,1,0,0,1209.0,20.68,False,,широкая_фраза
sharp,1163041012,2114,"Картридж MX23GTYA для принтеров Sharp MX-1810U, MX 2010U, MX2310U, MX-2314, MX2614, MX 3110U, MX 3114 желтый",75,50,1,0,0,6912.0,32.01,True,8.0,широкая_фраза
hp 178 картридж,652454626,0328,"Картридж 178XL для принтеров HP PhotoSmart B109c, DeskJet 3070A, PhotoSmart 5510, PhotoSmart Plus B210b, DeskJet 3070A",74,50,24,0,0,827.0,31.04,True,10.0,не_видны
w212,1261465655,4767,"Картриджи W2120X-W2123X для принтеров HP Color LaserJet M554, LJ-M555, LJ M578",91,50,3,0,0,28999.0,29.97,True,12.0,широкая_фраза
mlp,4451991188,02744,Картридж для Samsung SCX-3405,33,50,2,0,0,2870.0,33.62,True,8.0,широкая_фраза
blackdeer,4481063556,12153,Картридж для Lexmark LaserPrinter MX510de,91,50,14,0,0,4519.0,35.18,True,12.0,широкая_фраза
blackdeer,4481065936,12152,Картридж для Lexmark LaserPrinter MX410de,92,50,14,0,0,4517.0,35.17,True,12.0,широкая_фраза
dwt,4489617388,12866,Картридж для Brother MFC-L6800DWT,40,50,6,0,0,4241.0,34.71,True,8.0,широкая_фраза
dwt,4489618471,12863,Картридж для Brother HL-L6300DWT,32,50,8,0,0,4243.0,34.72,True,8.0,широкая_фраза
dwt,4489622592,12855,Картридж для Brother HL-L5200dwt,37,50,7,0,0,3204.0,34.83,True,8.0,широкая_фраза
sharp,4527379548,452611,Картридж для Sharp MX-5070,127,50,1,0,0,8795.0,34.29,True,8.0,широкая_фраза
sharp,4543091431,63614,Фотобарабан для Sharp MX-3070N,110,50,1,0,0,38459.0,33.71,True,12.0,широкая_фраза
sharp,930641958,1071,"Картридж AR-310NT для принтеров Sharp и AR-5625, AR 5631, ARM256, AR-M316 черный",129,50,1,0,0,9277.0,34.47,True,8.0,широкая_фраза
9700x,1744145890,5613,"Картриджи TO-910X для принтеров CM9105DN, CM9705DN",12,49,2,0,0,20933.0,33.01,True,12.0,широкая_фраза
9700x,1282634378,4817,"Картридж CLT-K607S для принтеров Samsung CLX-9250, CLX-9350 черный",20,49,2,0,0,9211.0,34.45,True,12.0,широкая_фраза
tank 500,3199375091,3741,"Чернила GT51-GT52 для принтеров HP DeskJet GT5810, DeskJetGT5820, Ink Tank 115, Ink Tank 315, SmartTank 500",348,49,3,0,0,2062.0,42.57,True,12.0,не_видны
картриджи для принтера canon,1510947813,5378,"Картриджи 069H для принтеров Canon i-SENSYS LBP-673Cdw, MF752Cdw, MF754Cdw",64,49,4,0,0,14890.0,27.44,True,23.0,не_видны
картридж для принтера hp deskjet 2320,3557211283,6686,"Заправочный комплект 3YM60 для принтеров HP DeskJet 2320, DeskJet 2710, ENVY 6010, ENVY 6020",0,48,1,0,0,2236.0,31.89,True,8.0,не_видны
картридж для принтера hp deskjet 2320,3557211230,6687,"Заправочный комплект 3YM61 для принтеров HP DeskJet 2320, DeskJet 2710, ENVY 6010, ENVY 6020 черный",0,48,1,0,0,1866.0,29.03,True,12.0,не_видны
canon selphy,1893955685,239330,"Картридж для фотопринтера Canon SELPHY CP1500 (KP-108in / RP-108) CP1000, CP1300",112,48,3,0,0,9187.0,34.44,False,,не_видны
ксерокс,4451990235,02521,Картридж для Xerox Phaser 3100,5,48,1,0,0,5686.0,31.12,True,12.0,широкая_фраза
окр,4287210924,3754,"Картриджи 46861324-46861321 для принтеров OKI C834, C844",50,48,3,0,0,30369.0,33.49,True,8.0,широкая_фраза
x2d,5252219085,2485X2,"Комплект картриджей MLT-D204E (2 шт.) на 20000 страниц для принтеров Samsung SL-M3325ND, SL M3375FD, SLM3825DW, SLM3875FD, SL-M4025ND, SL M4075FR",7,48,2,0,0,10997.0,46.41,False,,широкая_фраза
x2d,5240070229,1278X2,"Комплект картриджей MLT-D111L (2 шт.) на 3600 страниц для принтеров Samsung Xpress M2020, Xpress M2021, SLM2070",20,48,2,0,0,5596.0,46.25,False,,широкая_фраза
окр,1852078123,5799,"Картридж 45536413 для принтеров OKI OkiData-C911, C931, C941, es9541 желтый",74,48,3,0,0,22221.0,33.1,True,12.0,широкая_фраза
окр,1852077448,5800,"Картридж 45536414 для принтеров OKI OkiData-C911, C931, C941, es9541 пурпурный",71,48,4,0,0,22221.0,33.1,True,12.0,широкая_фраза
rtx3070,4543084962,63619,Фотобарабан для Sharp MX-3050N,12,48,8,0,0,38464.0,33.72,True,12.0,широкая_фраза
чернила универсальные для epson,4527398844,56961,Чернила для Epson L655,257,47,1,0,0,2063.0,30.68,True,12.0,не_видны
hp 178 картридж,930641607,0784,"Картридж CF351A для принтеров HP Color LJ Pro M176n, LJ Pro M177fw голубой",209,47,1,0,0,2291.0,32.23,True,7.0,не_видны
hp 178 картридж,930631766,0785,"Картридж CF352A для принтеров HP и Color LJ Pro M176n, LJ Pro M177fw желтый",357,47,1,0,0,2291.0,32.23,True,8.0,не_видны
hp 178 картридж,904484070,3908,"Картридж W2070A для принтеров HP Color Laser 150a, HP Color Laser 150nw черный",297,47,1,0,0,3066.0,34.37,True,14.0,не_видны
чернила универсальные для epson,904483534,3854,"Чернила №101 для принтеров Epson L 4160, L-4167, L 6170, L 6190, L-14150, L4150, L-6160",282,47,1,0,0,2212.0,31.73,True,9.0,не_видны
hp 178 картридж,874376191,4205,"Картридж W2071A для принтеров HP Color Laser 150a, HP Color Laser 150nw голубой",425,47,1,0,0,3116.0,34.54,True,8.0,не_видны
hp 178 картридж,874373539,4536,"Картридж №981 для принтеров HP PageWide Color 556, PW Color MFP 586 dn черный",267,47,12,0,0,11904.0,32.53,True,13.0,не_видны
hp 178 картридж,874373538,4533,"Картридж №981 для принтеров HP PageWide Color 556, PW Color MFP 586 dn голубой",210,47,13,0,0,11161.0,33.64,True,8.0,не_видны
hp 178 картридж,863431432,0335,"Картриджи 45-78 для принтеров HP Color Copier 110, Copier 120, DJ 700, DJ 750",326,47,2,0,0,11063.0,35.62,False,,не_видны
hp 178 картридж,863431331,0343,"Картриджи 178XL для принтеров HP DeskJet 3070A, DESKJET 3522 E, DeskJet3524, PhotoSmart 5510, PhotoSmart5515",248,47,13,0,0,2967.0,37.4,True,8.0,не_видны
hp 178 картридж,863393840,0088,"Картридж CE278A для принтеров HP LaserJet Pro M1536dnf, LJ Pro P1560 черный",480,47,1,0,0,2196.0,31.62,True,8.0,не_видны
hp 178 картридж,863383263,03066,"Картридж для HP DeskJet 1280, Copier 180, Copier 190, DeskJet 1180",157,47,17,0,0,6666.0,37.62,True,12.0,не_видны
hp 178 картридж,652456813,0329,"Картридж 178XL для принтеров HP PhotoSmart 7510, PhotoSmart 7520 фото-черный",115,47,19,0,0,866.0,29.29,True,10.0,не_видны
hp 178 картридж,652456523,0306,"Картридж 78 для принтеров HP DeskJet 1280 DeskJet 1220, Copier 180 Copier 190, DeskJet 1180 PSC-750 DeskJet 1220 FAX-1230 OfficeJet 5105 OfficeJet 5110 PhotoSmart 1000 PhotoSmart 1100 PSC-720 PSC 760",320,47,2,0,0,6661.0,37.0,False,,не_видны
hp 178 картридж,652454646,3444,"Картридж W2071A для принтеров HP Color Laser 150a, HP Color Laser 150nw голубой",417,47,1,0,0,3693.0,35.46,True,8.0,не_видны
hp 178 картридж,652454497,3445,"Картридж W2073A для принтеров HP Color Laser 150a, HP Color Laser 150nw пурпурный",435,47,1,0,0,3314.0,35.15,True,8.0,не_видны
hp 178 картридж,5240079183,0320X2,"Комплект картриджей 82BK (2 шт.) на 2800 страниц для принтеров HP DesignJet 111, DJ-111Roll, DJ111Tray, DJ 510 24, DJ 510 42",102,47,1,0,0,2899.0,41.74,False,,не_видны
hp 178 картридж,5239649040,0970X2,"Комплект картриджей 88XLBK (2 шт.) на 4900 страниц для принтеров HP OfficeJet Pro K5400, OfficeJet Pro K550",93,47,1,0,0,2981.0,42.05,False,,не_видны
hp 178 картридж,5239643990,0958X2,"Комплект картриджей 711BK (2 шт.) на 160мл. для принтеров HP DesignJet T120, DJ-T125, DJ T130, DJ T520",96,47,1,0,0,2949.0,41.93,False,,не_видны
hp 178 картридж,5239639374,0948X2,"Комплект картриджей 950XL (2 шт.) на 4600 страниц для принтеров HP OfficeJet Pro 251, OfficeJet Pro 276 dw",123,47,1,0,0,2882.0,41.68,False,,не_видны
hp 178 картридж,5238069051,0328X6,"Комплект картриджей 178XL (6 шт.) на 3300 страниц для принтеров HP DeskJet 3070A, DESKJET 3522 E, DeskJet3524, PhotoSmart 5510, PhotoSmart5515",185,47,13,0,0,4666.0,50.19,False,,не_видны
hp 178 картридж,4527379399,45362,Картридж для HP PageWide Color MFP 586 dn,293,47,11,0,0,11904.0,33.82,True,12.0,не_видны
чернила универсальные для epson,4527376559,44338,Чернила для Epson EcoTank M2170,248,47,1,0,0,867.0,32.39,True,10.0,не_видны
hp 178 картридж,4507936997,37823,Картридж для HP Color LJ M578 dn,386,47,1,0,0,4687.0,35.44,True,12.0,не_видны
чернила универсальные для epson,4504239311,26074,Чернила для Epson L130,355,47,1,0,0,846.0,31.83,True,10.0,не_видны
